20150324_10:56,CatastrophicChecks_integration,PASS,0,0,0,0,0,,SUMMARY,Maria Garcia-Bodoh,
20150326_11:22,UIRecon_PatientCenter,Click Alerts tab,,Pass,,,,2067
20150326_11:22,UIRecon_PatientCenter,Loading spinner active for more than 5 seconds,,Warning,,,,2201,failureTrace :Set service location to <location> | Search for patient <patientName> | Select search result for patient <patientName> | Patient Center for <patientName> was opened | Click on the tab for patient <patientName> | Check that the patient center opens | Check the summary info is displayed | Check the patient name <patientName> is displayed | Check the photo/financial module flipper pane is displayed | Check the patient photo container is visible so that patient photo is displayed | Click on patient photo container to flip the panel | Check the inner financial module is displayed | Check the patient photo container is hidden so that photo is no longer displayed | Click Patient Center tab | Click Healthfeed tab | Click Activities tab | Click Add New Activity '+' button | Check the Add New Activity form pops open | Loading spinner active for more than 5 seconds | Click Cancel on Add New Activity form | Loading spinner active for more than 5 seconds | Click Patient Center tab | Loading spinner active for more than 5 seconds | Click Timeline View button | Check Timeline is displayed | Check timeline year bar is displayed | Check timeline filter menu button is displayed | Click dashboard menu button | Check that timeline filters list is visible | Check that list of Timeline filters is not empty | Click on time line filter # 0 | Check that timeline is displayed after filter is clicked | Check patient tab for patient <patientName> is displayed below the toolbar | Loading spinner active for more than 5 seconds | Click Alerts tab | Loading spinner active for more than 5 seconds | 
20150326_11:22,UIRecon_PatientCenter,Click Medication Allergies tab,,Pass,,,,2065
20150326_11:22,UIRecon_PatientCenter,Loading spinner active for more than 5 seconds,,Warning,,,,2205,failureTrace :Set service location to <location> | Search for patient <patientName> | Select search result for patient <patientName> | Patient Center for <patientName> was opened | Click on the tab for patient <patientName> | Check that the patient center opens | Check the summary info is displayed | Check the patient name <patientName> is displayed | Check the photo/financial module flipper pane is displayed | Check the patient photo container is visible so that patient photo is displayed | Click on patient photo container to flip the panel | Check the inner financial module is displayed | Check the patient photo container is hidden so that photo is no longer displayed | Click Patient Center tab | Click Healthfeed tab | Click Activities tab | Click Add New Activity '+' button | Check the Add New Activity form pops open | Loading spinner active for more than 5 seconds | Click Cancel on Add New Activity form | Loading spinner active for more than 5 seconds | Click Patient Center tab | Loading spinner active for more than 5 seconds | Click Timeline View button | Check Timeline is displayed | Check timeline year bar is displayed | Check timeline filter menu button is displayed | Click dashboard menu button | Check that timeline filters list is visible | Check that list of Timeline filters is not empty | Click on time line filter # 0 | Check that timeline is displayed after filter is clicked | Check patient tab for patient <patientName> is displayed below the toolbar | Loading spinner active for more than 5 seconds | Click Alerts tab | Loading spinner active for more than 5 seconds | Click Medication Allergies tab | Loading spinner active for more than 5 seconds | 
20150326_11:22,UIRecon_PatientCenter,Click Demographics tab,,Pass,,,,2110
20150326_11:22,UIRecon_PatientCenter,Loading spinner active for more than 5 seconds,,Warning,,,,2245,failureTrace :Set service location to <location> | Search for patient <patientName> | Select search result for patient <patientName> | Patient Center for <patientName> was opened | Click on the tab for patient <patientName> | Check that the patient center opens | Check the summary info is displayed | Check the patient name <patientName> is displayed | Check the photo/financial module flipper pane is displayed | Check the patient photo container is visible so that patient photo is displayed | Click on patient photo container to flip the panel | Check the inner financial module is displayed | Check the patient photo container is hidden so that photo is no longer displayed | Click Patient Center tab | Click Healthfeed tab | Click Activities tab | Click Add New Activity '+' button | Check the Add New Activity form pops open | Loading spinner active for more than 5 seconds | Click Cancel on Add New Activity form | Loading spinner active for more than 5 seconds | Click Patient Center tab | Loading spinner active for more than 5 seconds | Click Timeline View button | Check Timeline is displayed | Check timeline year bar is displayed | Check timeline filter menu button is displayed | Click dashboard menu button | Check that timeline filters list is visible | Check that list of Timeline filters is not empty | Click on time line filter # 0 | Check that timeline is displayed after filter is clicked | Check patient tab for patient <patientName> is displayed below the toolbar | Loading spinner active for more than 5 seconds | Click Alerts tab | Loading spinner active for more than 5 seconds | Click Medication Allergies tab | Loading spinner active for more than 5 seconds | Click Demographics tab | Loading spinner active for more than 5 seconds | 
20150326_11:22,UIRecon_PatientCenter,Click Financial tab,,Pass,,,,2058
20150326_11:22,UIRecon_PatientCenter,Loading spinner active for more than 5 seconds,,Warning,,,,3074,failureTrace :Set service location to <location> | Search for patient <patientName> | Select search result for patient <patientName> | Patient Center for <patientName> was opened | Click on the tab for patient <patientName> | Check that the patient center opens | Check the summary info is displayed | Check the patient name <patientName> is displayed | Check the photo/financial module flipper pane is displayed | Check the patient photo container is visible so that patient photo is displayed | Click on patient photo container to flip the panel | Check the inner financial module is displayed | Check the patient photo container is hidden so that photo is no longer displayed | Click Patient Center tab | Click Healthfeed tab | Click Activities tab | Click Add New Activity '+' button | Check the Add New Activity form pops open | Loading spinner active for more than 5 seconds | Click Cancel on Add New Activity form | Loading spinner active for more than 5 seconds | Click Patient Center tab | Loading spinner active for more than 5 seconds | Click Timeline View button | Check Timeline is displayed | Check timeline year bar is displayed | Check timeline filter menu button is displayed | Click dashboard menu button | Check that timeline filters list is visible | Check that list of Timeline filters is not empty | Click on time line filter # 0 | Check that timeline is displayed after filter is clicked | Check patient tab for patient <patientName> is displayed below the toolbar | Loading spinner active for more than 5 seconds | Click Alerts tab | Loading spinner active for more than 5 seconds | Click Medication Allergies tab | Loading spinner active for more than 5 seconds | Click Demographics tab | Loading spinner active for more than 5 seconds | Click Financial tab | Loading spinner active for more than 5 seconds | 
20150326_11:22,UIRecon_PatientCenter,Click Images (Documents) tab,,Pass,,,,2069
20150326_11:22,UIRecon_PatientCenter,Loading spinner active for more than 5 seconds,,Warning,,,,2250,failureTrace :Set service location to <location> | Search for patient <patientName> | Select search result for patient <patientName> | Patient Center for <patientName> was opened | Click on the tab for patient <patientName> | Check that the patient center opens | Check the summary info is displayed | Check the patient name <patientName> is displayed | Check the photo/financial module flipper pane is displayed | Check the patient photo container is visible so that patient photo is displayed | Click on patient photo container to flip the panel | Check the inner financial module is displayed | Check the patient photo container is hidden so that photo is no longer displayed | Click Patient Center tab | Click Healthfeed tab | Click Activities tab | Click Add New Activity '+' button | Check the Add New Activity form pops open | Loading spinner active for more than 5 seconds | Click Cancel on Add New Activity form | Loading spinner active for more than 5 seconds | Click Patient Center tab | Loading spinner active for more than 5 seconds | Click Timeline View button | Check Timeline is displayed | Check timeline year bar is displayed | Check timeline filter menu button is displayed | Click dashboard menu button | Check that timeline filters list is visible | Check that list of Timeline filters is not empty | Click on time line filter # 0 | Check that timeline is displayed after filter is clicked | Check patient tab for patient <patientName> is displayed below the toolbar | Loading spinner active for more than 5 seconds | Click Alerts tab | Loading spinner active for more than 5 seconds | Click Medication Allergies tab | Loading spinner active for more than 5 seconds | Click Demographics tab | Loading spinner active for more than 5 seconds | Click Financial tab | Loading spinner active for more than 5 seconds | Click Images (Documents) tab | Loading spinner active for more than 5 seconds | 
20150326_11:22,UIRecon_PatientCenter,Click Insurance tab,,Pass,,,,2063
20150326_11:22,UIRecon_PatientCenter,Loading spinner active for more than 5 seconds,,Warning,,,,2260,failureTrace :Set service location to <location> | Search for patient <patientName> | Select search result for patient <patientName> | Patient Center for <patientName> was opened | Click on the tab for patient <patientName> | Check that the patient center opens | Check the summary info is displayed | Check the patient name <patientName> is displayed | Check the photo/financial module flipper pane is displayed | Check the patient photo container is visible so that patient photo is displayed | Click on patient photo container to flip the panel | Check the inner financial module is displayed | Check the patient photo container is hidden so that photo is no longer displayed | Click Patient Center tab | Click Healthfeed tab | Click Activities tab | Click Add New Activity '+' button | Check the Add New Activity form pops open | Loading spinner active for more than 5 seconds | Click Cancel on Add New Activity form | Loading spinner active for more than 5 seconds | Click Patient Center tab | Loading spinner active for more than 5 seconds | Click Timeline View button | Check Timeline is displayed | Check timeline year bar is displayed | Check timeline filter menu button is displayed | Click dashboard menu button | Check that timeline filters list is visible | Check that list of Timeline filters is not empty | Click on time line filter # 0 | Check that timeline is displayed after filter is clicked | Check patient tab for patient <patientName> is displayed below the toolbar | Loading spinner active for more than 5 seconds | Click Alerts tab | Loading spinner active for more than 5 seconds | Click Medication Allergies tab | Loading spinner active for more than 5 seconds | Click Demographics tab | Loading spinner active for more than 5 seconds | Click Financial tab | Loading spinner active for more than 5 seconds | Click Images (Documents) tab | Loading spinner active for more than 5 seconds | Click Insurance tab | Loading spinner active for more than 5 seconds | 
20150326_11:22,UIRecon_PatientCenter,Click Medications tab,,Pass,,,,2070
20150326_11:22,UIRecon_PatientCenter,Loading spinner active for more than 5 seconds,,Warning,,,,2226,failureTrace :Set service location to <location> | Search for patient <patientName> | Select search result for patient <patientName> | Patient Center for <patientName> was opened | Click on the tab for patient <patientName> | Check that the patient center opens | Check the summary info is displayed | Check the patient name <patientName> is displayed | Check the photo/financial module flipper pane is displayed | Check the patient photo container is visible so that patient photo is displayed | Click on patient photo container to flip the panel | Check the inner financial module is displayed | Check the patient photo container is hidden so that photo is no longer displayed | Click Patient Center tab | Click Healthfeed tab | Click Activities tab | Click Add New Activity '+' button | Check the Add New Activity form pops open | Loading spinner active for more than 5 seconds | Click Cancel on Add New Activity form | Loading spinner active for more than 5 seconds | Click Patient Center tab | Loading spinner active for more than 5 seconds | Click Timeline View button | Check Timeline is displayed | Check timeline year bar is displayed | Check timeline filter menu button is displayed | Click dashboard menu button | Check that timeline filters list is visible | Check that list of Timeline filters is not empty | Click on time line filter # 0 | Check that timeline is displayed after filter is clicked | Check patient tab for patient <patientName> is displayed below the toolbar | Loading spinner active for more than 5 seconds | Click Alerts tab | Loading spinner active for more than 5 seconds | Click Medication Allergies tab | Loading spinner active for more than 5 seconds | Click Demographics tab | Loading spinner active for more than 5 seconds | Click Financial tab | Loading spinner active for more than 5 seconds | Click Images (Documents) tab | Loading spinner active for more than 5 seconds | Click Insurance tab | Loading spinner active for more than 5 seconds | Click Medications tab | Loading spinner active for more than 5 seconds | 
20150326_11:22,UIRecon_PatientCenter,Click Orders tab,,Pass,,,,2065
20150326_11:22,UIRecon_PatientCenter,Loading spinner active for more than 5 seconds,,Warning,,,,2285,failureTrace :Set service location to <location> | Search for patient <patientName> | Select search result for patient <patientName> | Patient Center for <patientName> was opened | Click on the tab for patient <patientName> | Check that the patient center opens | Check the summary info is displayed | Check the patient name <patientName> is displayed | Check the photo/financial module flipper pane is displayed | Check the patient photo container is visible so that patient photo is displayed | Click on patient photo container to flip the panel | Check the inner financial module is displayed | Check the patient photo container is hidden so that photo is no longer displayed | Click Patient Center tab | Click Healthfeed tab | Click Activities tab | Click Add New Activity '+' button | Check the Add New Activity form pops open | Loading spinner active for more than 5 seconds | Click Cancel on Add New Activity form | Loading spinner active for more than 5 seconds | Click Patient Center tab | Loading spinner active for more than 5 seconds | Click Timeline View button | Check Timeline is displayed | Check timeline year bar is displayed | Check timeline filter menu button is displayed | Click dashboard menu button | Check that timeline filters list is visible | Check that list of Timeline filters is not empty | Click on time line filter # 0 | Check that timeline is displayed after filter is clicked | Check patient tab for patient <patientName> is displayed below the toolbar | Loading spinner active for more than 5 seconds | Click Alerts tab | Loading spinner active for more than 5 seconds | Click Medication Allergies tab | Loading spinner active for more than 5 seconds | Click Demographics tab | Loading spinner active for more than 5 seconds | Click Financial tab | Loading spinner active for more than 5 seconds | Click Images (Documents) tab | Loading spinner active for more than 5 seconds | Click Insurance tab | Loading spinner active for more than 5 seconds | Click Medications tab | Loading spinner active for more than 5 seconds | Click Orders tab | Loading spinner active for more than 5 seconds | 
20150326_11:22,UIRecon_PatientCenter,Click Significant Events tab,,Pass,,,,2068
20150326_11:22,UIRecon_PatientCenter,Loading spinner active for more than 5 seconds,,Warning,,,,2277,failureTrace :Set service location to <location> | Search for patient <patientName> | Select search result for patient <patientName> | Patient Center for <patientName> was opened | Click on the tab for patient <patientName> | Check that the patient center opens | Check the summary info is displayed | Check the patient name <patientName> is displayed | Check the photo/financial module flipper pane is displayed | Check the patient photo container is visible so that patient photo is displayed | Click on patient photo container to flip the panel | Check the inner financial module is displayed | Check the patient photo container is hidden so that photo is no longer displayed | Click Patient Center tab | Click Healthfeed tab | Click Activities tab | Click Add New Activity '+' button | Check the Add New Activity form pops open | Loading spinner active for more than 5 seconds | Click Cancel on Add New Activity form | Loading spinner active for more than 5 seconds | Click Patient Center tab | Loading spinner active for more than 5 seconds | Click Timeline View button | Check Timeline is displayed | Check timeline year bar is displayed | Check timeline filter menu button is displayed | Click dashboard menu button | Check that timeline filters list is visible | Check that list of Timeline filters is not empty | Click on time line filter # 0 | Check that timeline is displayed after filter is clicked | Check patient tab for patient <patientName> is displayed below the toolbar | Loading spinner active for more than 5 seconds | Click Alerts tab | Loading spinner active for more than 5 seconds | Click Medication Allergies tab | Loading spinner active for more than 5 seconds | Click Demographics tab | Loading spinner active for more than 5 seconds | Click Financial tab | Loading spinner active for more than 5 seconds | Click Images (Documents) tab | Loading spinner active for more than 5 seconds | Click Insurance tab | Loading spinner active for more than 5 seconds | Click Medications tab | Loading spinner active for more than 5 seconds | Click Orders tab | Loading spinner active for more than 5 seconds | Click Significant Events tab | Loading spinner active for more than 5 seconds | 
20150326_11:22,UIRecon_PatientCenter,Click Visit History tab,,Pass,,,,2068
20150326_11:22,UIRecon_PatientCenter,Loading spinner active for more than 5 seconds,,Warning,,,,2385,failureTrace :Set service location to <location> | Search for patient <patientName> | Select search result for patient <patientName> | Patient Center for <patientName> was opened | Click on the tab for patient <patientName> | Check that the patient center opens | Check the summary info is displayed | Check the patient name <patientName> is displayed | Check the photo/financial module flipper pane is displayed | Check the patient photo container is visible so that patient photo is displayed | Click on patient photo container to flip the panel | Check the inner financial module is displayed | Check the patient photo container is hidden so that photo is no longer displayed | Click Patient Center tab | Click Healthfeed tab | Click Activities tab | Click Add New Activity '+' button | Check the Add New Activity form pops open | Loading spinner active for more than 5 seconds | Click Cancel on Add New Activity form | Loading spinner active for more than 5 seconds | Click Patient Center tab | Loading spinner active for more than 5 seconds | Click Timeline View button | Check Timeline is displayed | Check timeline year bar is displayed | Check timeline filter menu button is displayed | Click dashboard menu button | Check that timeline filters list is visible | Check that list of Timeline filters is not empty | Click on time line filter # 0 | Check that timeline is displayed after filter is clicked | Check patient tab for patient <patientName> is displayed below the toolbar | Loading spinner active for more than 5 seconds | Click Alerts tab | Loading spinner active for more than 5 seconds | Click Medication Allergies tab | Loading spinner active for more than 5 seconds | Click Demographics tab | Loading spinner active for more than 5 seconds | Click Financial tab | Loading spinner active for more than 5 seconds | Click Images (Documents) tab | Loading spinner active for more than 5 seconds | Click Insurance tab | Loading spinner active for more than 5 seconds | Click Medications tab | Loading spinner active for more than 5 seconds | Click Orders tab | Loading spinner active for more than 5 seconds | Click Significant Events tab | Loading spinner active for more than 5 seconds | Click Visit History tab | Loading spinner active for more than 5 seconds | 
20150326_11:22,UIRecon_PatientCenter,Click Wellness Center tab,,Pass,,,,2067
20150326_11:22,UIRecon_PatientCenter,Loading spinner active for more than 5 seconds,,Warning,,,,2237,failureTrace :Set service location to <location> | Search for patient <patientName> | Select search result for patient <patientName> | Patient Center for <patientName> was opened | Click on the tab for patient <patientName> | Check that the patient center opens | Check the summary info is displayed | Check the patient name <patientName> is displayed | Check the photo/financial module flipper pane is displayed | Check the patient photo container is visible so that patient photo is displayed | Click on patient photo container to flip the panel | Check the inner financial module is displayed | Check the patient photo container is hidden so that photo is no longer displayed | Click Patient Center tab | Click Healthfeed tab | Click Activities tab | Click Add New Activity '+' button | Check the Add New Activity form pops open | Loading spinner active for more than 5 seconds | Click Cancel on Add New Activity form | Loading spinner active for more than 5 seconds | Click Patient Center tab | Loading spinner active for more than 5 seconds | Click Timeline View button | Check Timeline is displayed | Check timeline year bar is displayed | Check timeline filter menu button is displayed | Click dashboard menu button | Check that timeline filters list is visible | Check that list of Timeline filters is not empty | Click on time line filter # 0 | Check that timeline is displayed after filter is clicked | Check patient tab for patient <patientName> is displayed below the toolbar | Loading spinner active for more than 5 seconds | Click Alerts tab | Loading spinner active for more than 5 seconds | Click Medication Allergies tab | Loading spinner active for more than 5 seconds | Click Demographics tab | Loading spinner active for more than 5 seconds | Click Financial tab | Loading spinner active for more than 5 seconds | Click Images (Documents) tab | Loading spinner active for more than 5 seconds | Click Insurance tab | Loading spinner active for more than 5 seconds | Click Medications tab | Loading spinner active for more than 5 seconds | Click Orders tab | Loading spinner active for more than 5 seconds | Click Significant Events tab | Loading spinner active for more than 5 seconds | Click Visit History tab | Loading spinner active for more than 5 seconds | Click Wellness Center tab | Loading spinner active for more than 5 seconds | 
20150326_11:22,UIRecon_PatientCenter,Click Problems tab,,Pass,,,,2064
20150326_11:22,UIRecon_PatientCenter,FAIL,33,2,9,0,15,,SUMMARY,Maria Garcia-Bodoh,
20150326_11:22,UIRecon_PatientFinancials,If layout selector comes up select Staff Layout,,Pass,,,,13253
20150326_11:22,UIRecon_PatientFinancials,Log in to NG7,TEST STEP DATA: regionTested = https://integration.ng7.io/#/login,Pass,,,,3059
20150326_11:22,UIRecon_PatientFinancials,Set service location to GenHealth Enterprises Inc. (GHEnt);GenHealth Hospital (GHH);GenHealth Central Hospital (GCH,TEST STEP DATA: location = GenHealth Enterprises  Inc. (GHEnt);GenHealth Hospital (GHH);GenHealth Central Hospital (GCH),Pass,,,,31
20150326_11:22,UIRecon_PatientFinancials,Search for patient <patientName>,TEST STEP DATA: patientName = Sarah Miller,Pass,,,,4374
20150326_11:22,UIRecon_PatientFinancials,Loading spinner active for more than 5 seconds,TEST STEP DATA: patientName = Sarah Miller,Warning,,,,11970,failureTrace :Set service location to GenHealth Enterprises Inc. (GHEnt);GenHealth Hospital (GHH);GenHealth Central Hospital (GCH) | Search for patient <patientName> | Loading spinner active for more than 5 seconds | 
20150326_11:22,UIRecon_PatientFinancials,Select search result for patient <patientName>,,Pass,,,,1026
20150326_11:22,UIRecon_PatientFinancials,Patient Center for <patientName> was opened,TEST STEP DATA: patientName = Sarah Miller,Pass,,,,79
20150326_11:22,UIRecon_PatientFinancials,Check that the patient center fpr <patientName> opens,TEST STEP DATA: patientName = Sarah Miller,Pass,,,,2035
20150326_11:22,UIRecon_PatientFinancials,Click Financial tab,,Pass,,,,3429
20150326_11:22,UIRecon_PatientFinancials,Financial grid opened,,Pass,,,,4058
20150326_11:22,UIRecon_PatientFinancials,Financial grid Charges link,,Pass,,,,2077
20150326_11:22,UIRecon_PatientFinancials,Click Financial grid Charges link,,Pass,,,,2115
20150326_11:22,UIRecon_PatientFinancials,Check Financial Manager / Batch Maintenance opened,,WIP,IGNORE TEST RESULT FOR THIS STEP!; implementation/maintenance in progress,,,2129
20150326_11:22,UIRecon_PatientFinancials,Close Financial Manager / Batch Maintenance tab,,WIP,IGNORE TEST RESULT FOR THIS STEP!; implementation/maintenance in progress,,,2450
20150326_11:22,UIRecon_PatientFinancials,Financial grid Transactions link,,Pass,,,,2089
20150326_11:22,UIRecon_PatientFinancials,Click Financial grid Transactions link,,Pass,,,,2094
20150326_11:22,UIRecon_PatientFinancials,Check Financial Manager / Batch Maintenance opened,,WIP,IGNORE TEST RESULT FOR THIS STEP!; implementation/maintenance in progress,,,1042
20150326_11:22,UIRecon_PatientFinancials,Close Financial Manager / Batch Maintenance tab,,WIP,IGNORE TEST RESULT FOR THIS STEP!; implementation/maintenance in progress,,,2252
20150326_11:22,UIRecon_PatientFinancials,Open Financial Manager from menu,,Pass,,,,8590
20150326_11:22,UIRecon_PatientFinancials,Click Generate Claims tab,,Pass,,,,4075
20150326_11:22,UIRecon_PatientFinancials,Click ERA Exceptions tab,,Pass,,,,3869
20150326_11:22,UIRecon_PatientFinancials,Click Statements tab,,Pass,,,,3943
20150326_11:22,UIRecon_PatientFinancials,Click Batch Maintenance tab,,Pass,,,,3609
20150326_11:22,UIRecon_PatientFinancials,Close Financial Manager,,Pass,,,,2387
20150326_11:22,UIRecon_PatientFinancials,Financial grid Visit ID pulldown,,Pass,,,,2042
20150326_11:22,UIRecon_PatientFinancials,Financial grid Visit ID pulldown list is not empty,,Fail,IGNORE TEST RESULT FOR THIS STEP!; implementation/maintenance in progress,,,7122,failureTrace :Set service location to GenHealth Enterprises Inc. (GHEnt);GenHealth Hospital (GHH);GenHealth Central Hospital (GCH) | Search for patient <patientName> | Loading spinner active for more than 5 seconds | Select search result for patient <patientName> | Patient Center for <patientName> was opened | Check that the patient center fpr <patientName> opens | Click Financial tab | Financial grid opened | Financial grid Charges link | Click Financial grid Charges link | Check Financial Manager / Batch Maintenance opened | Close Financial Manager / Batch Maintenance tab | Financial grid Transactions link | Click Financial grid Transactions link | Check Financial Manager / Batch Maintenance opened | Close Financial Manager / Batch Maintenance tab | Open Financial Manager from menu | Click Generate Claims tab | Click ERA Exceptions tab | Click Statements tab | Click Batch Maintenance tab | Close Financial Manager | Financial grid Visit ID pulldown | Financial grid Visit ID pulldown list is not empty | 
20150326_11:22,UIRecon_PatientFinancials,PASS,20,0,0,5,1,,SUMMARY,Maria Garcia-Bodoh,
20150326_11:22,UIRecon_RegistrationWizard,If layout selector comes up select Staff Layout,,Pass,,,,13077
20150326_11:22,UIRecon_RegistrationWizard,Log in to NG7,TEST STEP DATA: regionTested = https://integration.ng7.io/#/login,Pass,,,,3076
20150326_11:22,UIRecon_RegistrationWizard,Click Registration from the Home menu,,Pass,,,,8943
20150326_11:22,UIRecon_RegistrationWizard,Check that Registration wizard opened,,Pass,,,,3068
20150326_11:22,UIRecon_RegistrationWizard,Verify Registration wizard contains Save button,,Pass,,,,3066
20150326_11:22,UIRecon_RegistrationWizard,Verify Registration wizard contains Cancel button,,Pass,,,,102
20150326_11:22,UIRecon_RegistrationWizard,Verify Registration wizard contains Check In button,,Pass,,,,2031
20150326_11:22,UIRecon_RegistrationWizard,Click Demographics tab on Registration wizard,,Pass,,,,47
20150326_11:22,UIRecon_RegistrationWizard,Verify there is a Search field on the Demographics tab,,Pass,,,,4063
20150326_11:22,UIRecon_RegistrationWizard,Verify there is a First Name field on the Demographics tab,,Pass,,,,4046
20150326_11:22,UIRecon_RegistrationWizard,Verify there is a Middle Name field on the Demographics tab,,Pass,,,,4046
20150326_11:22,UIRecon_RegistrationWizard,Verify there is a Last Name field on the Demographics tab,,Pass,,,,2048
20150326_11:22,UIRecon_RegistrationWizard,Verify there is a Sex field on the Demographics tab,,Pass,,,,78
20150326_11:22,UIRecon_RegistrationWizard,Verify Sex list is not empty,,Pass,,,,8372
20150326_11:22,UIRecon_RegistrationWizard,Verify there is a Gender field on the Demographics tab,,Pass,,,,63
20150326_11:22,UIRecon_RegistrationWizard,Verify Gender list is not empty,,Pass,,,,8267
20150326_11:22,UIRecon_RegistrationWizard,Verify there is a DOB field on the Demographics tab,,Pass,,,,2050
20150326_11:22,UIRecon_RegistrationWizard,Click Extended Demographics tab on Registration wizard,,Pass,,,,2218
20150326_11:22,UIRecon_RegistrationWizard,Click Contact Information tab on Registration wizard,,Pass,,,,2157
20150326_11:22,UIRecon_RegistrationWizard,Verify Preferred Contact Method Address0 item is visible,,Pass,,,,16
20150326_11:22,UIRecon_RegistrationWizard,Click Relationships tab on Registration wizard,,Pass,,,,2198
20150326_11:22,UIRecon_RegistrationWizard,Verify there is a +Relationship link in the Relationships tab,,Pass,,,,31
20150326_11:22,UIRecon_RegistrationWizard,Verify there is a 'Guarantor must be 18 years or older' message in the Relationships tab,,Fail,,,,46,failureTrace :Click Registration from the Home menu | Check that Registration wizard opened | Verify Registration wizard contains Save button | Verify Registration wizard contains Cancel button | Verify Registration wizard contains Check In button | Click Demographics tab on Registration wizard | Verify there is a Search field on the Demographics tab | Verify there is a First Name field on the Demographics tab | Verify there is a Middle Name field on the Demographics tab | Verify there is a Last Name field on the Demographics tab | Verify there is a Sex field on the Demographics tab | Verify Sex list is not empty | Verify there is a Gender field on the Demographics tab | Verify Gender list is not empty | Verify there is a DOB field on the Demographics tab | Click Extended Demographics tab on Registration wizard | Click Contact Information tab on Registration wizard | Verify Preferred Contact Method Address0 item is visible | Click Relationships tab on Registration wizard | Verify there is a +Relationship link in the Relationships tab | Verify there is a 'Guarantor must be 18 years or older' message in the Relationships tab | 
20150326_11:22,UIRecon_RegistrationWizard,Click Insurance tab on Registration wizard,,Pass,,,,2237
20150326_11:22,UIRecon_RegistrationWizard,Click Visit Information tab on Registration wizard,,Pass,,,,2312
20150326_11:22,UIRecon_RegistrationWizard,Click Forms tab on Registration wizard,,Pass,,,,2656
20150326_11:22,UIRecon_RegistrationWizard,Click Cancel button on Registration wizard,,Pass,,,,2164
20150326_11:22,UIRecon_RegistrationWizard,FAIL,26,1,0,0,0,,SUMMARY,Maria Garcia-Bodoh,
20150326_11:22,UIRecon_ReportsDisplay,If layout selector comes up select Staff Layout,,Pass,,,,13335
20150326_11:22,UIRecon_ReportsDisplay,Log in to NG7,TEST STEP DATA: regionTested = https://integration.ng7.io/#/login,Pass,,,,3048
20150326_11:22,UIRecon_ReportsDisplay,Open Reports interface from home menu,,Pass,,,,8162
20150326_11:22,UIRecon_ReportsDisplay,Check Reports Folder list is not empty,,Pass,,,,47
20150326_11:22,UIRecon_ReportsDisplay,Click on Base Reports,TEST STEP DATA: folder name = Base Reports,Pass,,,,2134
20150326_11:22,UIRecon_ReportsDisplay,Check Reports sub folder list is not empty,,Pass,,,,16
20150326_11:22,UIRecon_ReportsDisplay,Click on Scheduling,,Pass,,,,2205
20150326_11:22,UIRecon_ReportsDisplay,Check Reports file list is not empty,,Pass,,,,16
20150326_11:22,UIRecon_ReportsDisplay,Click on report file <reportTitle>,TEST STEP DATA: reportTitle = Appointment Listing,Pass,,,,2124
20150326_11:22,UIRecon_ReportsDisplay,Click on Open Report button,,Pass,,,,2234
20150326_11:22,UIRecon_ReportsDisplay,Check Report tab is open,,Pass,,,,31
20150326_11:22,UIRecon_ReportsDisplay,Check that the report contains a header,,Pass,,,,2036
20150326_11:22,UIRecon_ReportsDisplay,Check that the report matches the title,,Pass,,,,78
20150326_11:22,UIRecon_ReportsDisplay,Check open report contains section tabs,,Pass,,,,5034
20150326_11:22,UIRecon_ReportsDisplay,Check that report grid is not visible,,Pass,,,,1029
20150326_11:22,UIRecon_ReportsDisplay,Click Run button,,Pass,,,,2196
20150326_11:22,UIRecon_ReportsDisplay,Check open report contains an export button with export options,,Pass,,,,48358
20150326_11:22,UIRecon_ReportsDisplay,Check Graph Button,,Pass,,,,4251
20150326_11:22,UIRecon_ReportsDisplay,Check Icon Button,,Fail,,,,8316,failureTrace :Open Reports interface from home menu | Check Reports Folder list is not empty | Click on Base Reports | Check Reports sub folder list is not empty | Click on Scheduling | Check Reports file list is not empty | Click on report file <reportTitle> | Click on Open Report button | Check Report tab is open | Check that the report contains a header | Check that the report matches the title | Check open report contains section tabs | Check that report grid is not visible | Click Run button | Check open report contains an export button with export options | Check Graph Button | Check Icon Button | 
20150326_11:22,UIRecon_ReportsDisplay,Check that report grid appears,,Blocked,,,,42137
20150326_11:22,UIRecon_ReportsDisplay,Check open report contains a Save button,,Blocked,,,,0
20150326_11:22,UIRecon_ReportsDisplay,FAIL,18,1,2,0,0,,SUMMARY,Subha,
20150326_11:22,UIRecon_SchedulerNewAppointmentWizard,If layout selector comes up select Staff Layout,,Pass,,,,13224
20150326_11:22,UIRecon_SchedulerNewAppointmentWizard,Log in to NG7,TEST STEP DATA: regionTested = https://integration.ng7.io/#/login,Pass,,,,3065
20150326_11:22,UIRecon_SchedulerNewAppointmentWizard,Click Scheduler from the Home menu,,Pass,,,,7611
20150326_11:22,UIRecon_SchedulerNewAppointmentWizard,Check that Scheduler opened,,Pass,,,,2035
20150326_11:22,UIRecon_SchedulerNewAppointmentWizard,Scheduler is displayed,,Pass,,,,3042
20150326_11:22,UIRecon_SchedulerNewAppointmentWizard,Collapse Resources pane,,Pass,,,,2177
20150326_11:22,UIRecon_SchedulerNewAppointmentWizard,Expand Resources pane,,Pass,,,,2143
20150326_11:22,UIRecon_SchedulerNewAppointmentWizard,Resource List is not empty,,Pass,,,,6051
